title,price,date
"The Beatles- ""Yesterday & Today"" STEREO Trunk Cover First Pressing",131.08,2020-08-28 00:00:00
The Beatles Yesterday And Today LP- Purple Capitol Label- ST-2553 EX Shrink!,32.0,2020-08-29 00:00:00
 The Beatles...Yesterday And Today... Orig Capitol ST 2553 Stereo LP 1966,26.5,2020-08-29 00:00:00
"The Beatles lp record YESTERDAY AND TODAY, C1-9 issue 1988 Capitol small logo",46.75,2020-08-30 00:00:00
THE BEATLES - YESTERDAY AND TODAY - ROCK & ROLL//PSYCHEDELIC - MONO - VG VINYL,31.49,2020-09-01 00:00:00
The Beatles Yesterday And Today Mono 2nd state 1966 Butcher Cover - Unpeeled,324.95,2020-09-02 00:00:00
THE BEATLES YESTERDAY AND TODAY PICTURE DISC NEAR MINT,100.0,2020-09-02 00:00:00
THE BEATLES YESTERDAY AND TODAY MONO ON PURPLE SPLASH VINYL SEALED MINT,57.0,2020-09-02 00:00:00
The Beatles Yesterday And Today LP 1966 pressing with revised cover slick,248.5,2020-09-02 00:00:00
"The Beatles Yesterday & Today 2nd State Butcher Cover Mono LP, Capitol T-2553",475.0,2020-09-04 00:00:00
THE BEATLES - Yesterday And Today - CAPITOL GREEN LABEL ST-2553 Vinyl NM Stereo,18.51,2020-09-04 00:00:00
The Beatles - Yesterday And Today - 1966 Capitol Records (ST 8-2553),17.97,2020-09-05 00:00:00
The Beatles Yesterday And Today Album Capitol Records 33 RPM Vinyl T2553 LP,18.83,2020-09-05 00:00:00
the beatles yesterday and today vinyl,2002.8,2020-09-05 00:00:00
The Beatles - Yesterday And Today - 1966 Capitol Records (ST 8-2553),32.98,2020-09-05 00:00:00
The Beatles Yesterday And Today Album Capitol Records 33 RPM Vinyl T2553 LP,32.5,2020-09-05 00:00:00
the beatles yesterday and today vinyl,2000.0,2020-09-05 00:00:00
The Beatles Yesterday And Today Record T2553,26.25,2020-09-05 00:00:00
The Beatles - Yesterday and Today 1966 Vinyl LP - ST 2553,37.33,2020-09-06 00:00:00
The Beatles Apple lp record in SHRINK YESTERDAY AND TODAY 1975 SUBSIDIARY label,16.5,2020-09-06 00:00:00
THE BEATLES YESTERDAY AND TODAY LP ST-2553   NEAR MINT,19.5,2020-09-06 00:00:00
SEALED THE BEATLES YESTERDAY AND TODAT RECORD CLUB ISSUE. ST-8,410.5,2020-09-06 00:00:00
The Beatles  LP  Yesterday And Today ,15.55,2020-09-06 00:00:00
The Beatles - Yesterday and Today 1966 Vinyl LP - ST 2553,34.0,2020-09-06 00:00:00
The Beatles Apple lp record in SHRINK YESTERDAY AND TODAY 1975 SUBSIDIARY label,33.26,2020-09-06 00:00:00
THE BEATLES YESTERDAY AND TODAY LP ST-2553   NEAR MINT,36.25,2020-09-06 00:00:00
SEALED THE BEATLES YESTERDAY AND TODAT RECORD CLUB ISSUE. ST-8,429.0,2020-09-06 00:00:00
The Beatles  LP  Yesterday And Today ,12.55,2020-09-06 00:00:00
THE BEATLES YESTERDAY & TODAY LP T-2553 MONO W/ Inside Epic Interior Sleeve,38.54,2020-09-07 00:00:00
The Beatles   Yesterday And Today   LP   Fantasy Butcher Cover,48.0,2020-09-07 00:00:00
The Beatles  Yesterday And Today   LP  Fantasy Butcher Cover  Blue Vinyl,45.0,2020-09-07 00:00:00
THE BEATLES YESTERDAY & TODAY LP T-2553 MONO W/ Inside Epic Interior Sleeve,50.59,2020-09-07 00:00:00
The Beatles   Yesterday And Today   LP   Fantasy Butcher Cover,58.0,2020-09-07 00:00:00
The Beatles  Yesterday And Today   LP  Fantasy Butcher Cover  Blue Vinyl,55.0,2020-09-07 00:00:00
Original - The Beatles - Yesterday and Today  - Vinyl - LP - Record - Album,24.89,2020-09-08 00:00:00
THE BEATLES YESTERDAY AND TODAY  LP PICTURE DISC,31.0,2020-09-08 00:00:00
SEALED THE BEATLES YESTERDAY AND TODAY,66.55,2020-09-08 00:00:00
The Beatles  Yesterday And Today  Stereo LP  Fantasy Cover  Ex / NM,45.0,2020-09-08 00:00:00
SEALED THE BEATLES YESTERDAY AND TODAY,78.05,2020-09-08 00:00:00
The Beatles  Yesterday And Today  Stereo LP  Fantasy Cover  Ex / NM,55.0,2020-09-08 00:00:00
"THE BEATLES 11 LP LOT SGT PEPPER'S, YESTERDAY & TODAY, REVOLVER, MEET & T-SHIRT",119.15,2020-09-09 00:00:00
THE BEATLES Yesterday And Today (Butcher Cover) Capitol Inner Sleeve PE 12-2FS,14.8,2020-09-09 00:00:00
"THE BEATLES / YESTERDAY & TODAY, RED WAX JAPAN ORIG. LP APPLE OBI & INSERT EX!",199.5,2020-09-09 00:00:00
The Beatles/Yesterday And Today/Mexico Import LP Vinyl/Capitol Green Label,34.0,2020-09-09 00:00:00
The Beatles Yesterday & Today Vinyl LP (NM) Capitol ST 2553,32.0,2020-09-09 00:00:00
"THE BEATLES 11 LP LOT SGT PEPPER'S, YESTERDAY & TODAY, REVOLVER, MEET & T-SHIRT",132.15,2020-09-09 00:00:00
